order_id,order_number,order_date,customer_id,discount,last_updated_at
2432,CA-2020-147123,2020-12-10,695,0,2024-12-13
2433,CA-2020-147137,2020-07-04,4,0.04,2024-12-13
2434,CA-2020-147256,2020-10-17,281,0,2024-12-13
2435,CA-2020-147368,2020-06-09,744,0.5,2024-12-13
2436,CA-2020-147375,2020-06-12,605,0.25,2024-12-13
2437,CA-2020-147417,2020-07-25,127,0.4,2024-12-13
2438,CA-2020-147431,2020-02-02,7,0,2024-12-13
2439,CA-2020-147473,2020-05-30,568,0,2024-12-13
2440,CA-2020-147536,2020-12-26,48,0,2024-12-13
2441,CA-2020-147578,2020-04-22,593,0,2024-12-13
2442,CA-2020-147585,2020-11-07,128,0,2024-12-13
2443,CA-2020-147683,2020-11-13,605,0,2024-12-13
2444,CA-2020-147970,2020-01-31,8,0.2,2024-12-13
2445,CA-2020-148096,2020-08-16,43,0.2,2024-12-13
2446,CA-2020-148201,2020-08-26,130,0,2024-12-13
2447,CA-2020-148208,2020-01-22,115,0.3,2024-12-13
2448,CA-2020-148516,2020-08-07,245,0,2024-12-13
2449,CA-2020-148593,2020-06-16,68,0,2024-12-13
2450,CA-2020-148684,2020-12-25,769,0,2024-12-13
2451,CA-2020-148698,2020-05-02,75,0.2,2024-12-13
2452,CA-2020-148740,2020-11-15,35,0.2,2024-12-13
2453,CA-2020-148747,2020-09-25,52,0.15,2024-12-13
2454,CA-2020-148796,2020-04-14,585,0.2,2024-12-13
2455,CA-2020-148852,2020-05-26,722,0.12,2024-12-13
2456,CA-2020-148908,2020-11-05,372,0.2,2024-12-13
2457,CA-2020-149111,2020-04-17,83,0.2,2024-12-13
2458,CA-2020-149195,2020-09-05,227,0.2,2024-12-13
2459,CA-2020-149223,2020-09-06,277,0,2024-12-13
2460,CA-2020-149237,2020-05-26,160,0,2024-12-13
2461,CA-2020-149272,2020-03-15,550,0.55,2024-12-13
2462,CA-2020-149279,2020-04-24,154,0.37,2024-12-13
2463,CA-2020-149314,2020-07-02,295,0.2,2024-12-13
2464,CA-2020-149335,2020-07-25,67,0,2024-12-13
2465,CA-2020-149349,2020-11-12,709,0.6,2024-12-13
2466,CA-2020-149370,2020-09-15,193,0.2,2024-12-13
2467,CA-2020-149454,2020-07-25,437,0,2024-12-13
2468,CA-2020-149461,2020-11-13,54,0,2024-12-13
2469,CA-2020-149482,2020-11-14,656,0,2024-12-13
2470,CA-2020-149503,2020-12-09,709,0.2,2024-12-13
2471,CA-2020-149671,2020-06-05,419,0,2024-12-13
2472,CA-2020-149685,2020-10-08,601,0.2,2024-12-13
2473,CA-2020-149762,2020-12-03,634,0.09,2024-12-13
2474,CA-2020-149783,2020-09-04,220,0.2,2024-12-13
2475,CA-2020-149797,2020-09-15,29,0.2,2024-12-13
2476,CA-2020-149902,2020-04-01,244,0,2024-12-13
2477,CA-2020-149916,2020-12-22,256,0.2,2024-12-13
2478,CA-2020-149965,2020-06-20,105,0,2024-12-13
2479,CA-2020-149979,2020-09-23,619,0,2024-12-13
2480,CA-2020-150000,2020-04-08,592,0,2024-12-13
2481,CA-2020-150007,2020-09-11,53,0.5,2024-12-13
2482,CA-2020-150077,2020-02-04,537,0,2024-12-13
2483,CA-2020-150343,2020-08-16,598,0,2024-12-13
2484,CA-2020-150350,2020-08-23,540,0.07,2024-12-13
2485,CA-2020-150483,2020-05-31,104,0.33,2024-12-13
2486,CA-2020-150658,2020-11-17,537,0.2,2024-12-13
2487,CA-2020-150889,2020-03-20,584,0.2,2024-12-13
2488,CA-2020-150945,2020-12-18,383,0,2024-12-13
2489,CA-2020-151092,2020-08-06,779,0.2,2024-12-13
2490,CA-2020-151141,2020-08-20,243,0,2024-12-13
2491,CA-2020-151148,2020-09-12,605,0.2,2024-12-13
2492,CA-2020-151155,2020-12-20,10,0,2024-12-13
2493,CA-2020-151169,2020-10-21,550,0,2024-12-13
2494,CA-2020-151323,2020-10-23,10,0,2024-12-13
2495,CA-2020-151372,2020-09-05,372,0.07,2024-12-13
2496,CA-2020-151498,2020-04-21,228,0.2,2024-12-13
2497,CA-2020-151512,2020-12-26,692,0.2,2024-12-13
2498,CA-2020-151561,2020-09-01,592,0,2024-12-13
2499,CA-2020-151974,2020-09-22,633,0.2,2024-12-13
2500,CA-2020-152072,2020-01-15,234,0,2024-12-13
2501,CA-2020-152121,2020-11-27,137,0.2,2024-12-13
2502,CA-2020-152156,2020-11-08,144,0,2024-12-13
2503,CA-2020-152163,2020-07-01,361,0,2024-12-13
2504,CA-2020-152170,2020-11-12,284,0,2024-12-13
2505,CA-2020-152247,2020-11-07,484,0.2,2024-12-13
2506,CA-2020-152289,2020-08-26,453,0.25,2024-12-13
2507,CA-2020-152331,2020-06-26,457,0.2,2024-12-13
2508,CA-2020-152408,2020-05-15,771,0.2,2024-12-13
2509,CA-2020-152457,2020-09-12,678,0,2024-12-13
2510,CA-2020-152471,2020-07-08,793,0.2,2024-12-13
2511,CA-2020-152520,2020-07-08,751,0,2024-12-13
2512,CA-2020-152534,2020-06-20,232,0,2024-12-13
2513,CA-2020-152555,2020-03-29,498,0.23,2024-12-13
2514,CA-2020-152632,2020-10-27,354,0,2024-12-13
2515,CA-2020-152646,2020-11-21,752,0,2024-12-13
2516,CA-2020-152688,2020-10-17,575,0,2024-12-13
2517,CA-2020-152730,2020-05-30,273,0,2024-12-13
2518,CA-2020-152765,2020-06-15,476,0.2,2024-12-13
2519,CA-2020-152800,2020-04-13,711,0,2024-12-13
2520,CA-2020-152814,2020-04-28,261,0.2,2024-12-13
2521,CA-2020-152940,2020-11-10,652,0,2024-12-13
2522,CA-2020-153101,2020-09-08,596,0.2,2024-12-13
2523,CA-2020-153157,2020-09-11,741,0,2024-12-13
2524,CA-2020-153178,2020-09-14,153,0.1,2024-12-13
2525,CA-2020-153185,2020-09-03,513,0.2,2024-12-13
2526,CA-2020-153269,2020-03-09,609,0,2024-12-13
2527,CA-2020-153318,2020-10-25,406,0.2,2024-12-13
2528,CA-2020-153346,2020-01-25,737,0,2024-12-13
2529,CA-2020-153353,2020-08-18,298,0,2024-12-13
2530,CA-2020-153577,2020-06-27,429,0.25,2024-12-13
2531,CA-2020-153598,2020-12-03,570,0,2024-12-13
2532,CA-2020-153661,2020-01-30,679,0.07,2024-12-13
2533,CA-2020-153682,2020-05-30,87,0.4,2024-12-13
2534,CA-2020-153836,2020-10-30,258,0.1,2024-12-13
2535,CA-2020-154018,2020-10-13,318,0.4,2024-12-13
2536,CA-2020-154053,2020-03-04,507,0,2024-12-13
2537,CA-2020-154060,2020-05-02,218,0.2,2024-12-13
2538,CA-2020-154067,2020-02-01,703,0,2024-12-13
2539,CA-2020-154081,2020-05-22,355,0.2,2024-12-13
2540,CA-2020-154235,2020-09-24,636,0,2024-12-13
2541,CA-2020-154403,2020-05-23,44,0,2024-12-13
2542,CA-2020-154508,2020-11-16,636,0,2024-12-13
2543,CA-2020-154536,2020-09-05,345,0.7,2024-12-13
2544,CA-2020-154662,2020-06-09,84,0,2024-12-13
2545,CA-2020-154690,2020-08-15,132,0.2,2024-12-13
2546,CA-2020-154711,2020-11-22,737,0.07,2024-12-13
2547,CA-2020-154739,2020-12-10,464,0.2,2024-12-13
2548,CA-2020-154767,2020-06-28,101,0,2024-12-13
2549,CA-2020-154788,2020-04-30,388,0.2,2024-12-13
2550,CA-2020-154998,2020-04-07,279,0,2024-12-13
2551,CA-2020-155005,2020-06-13,669,0,2024-12-13
2552,CA-2020-155033,2020-10-07,134,0,2024-12-13
2553,CA-2020-155138,2020-09-08,393,0.2,2024-12-13
2554,CA-2020-155166,2020-12-26,66,0,2024-12-13
2555,CA-2020-155187,2020-09-24,448,0,2024-12-13
2556,CA-2020-155383,2020-12-17,677,0,2024-12-13
2557,CA-2020-155439,2020-09-14,602,0,2024-12-13
2558,CA-2020-155446,2020-12-16,756,0,2024-12-13
2559,CA-2020-155474,2020-07-08,131,0.2,2024-12-13
2560,CA-2020-155481,2020-09-01,216,0.27,2024-12-13
2561,CA-2020-155488,2020-11-13,288,0,2024-12-13
2562,CA-2020-155516,2020-10-21,518,0,2024-12-13
2563,CA-2020-155530,2020-12-17,158,0.2,2024-12-13
2564,CA-2020-155551,2020-04-18,168,0.2,2024-12-13
2565,CA-2020-155565,2020-05-28,258,0,2024-12-13
2566,CA-2020-155670,2020-08-13,271,0.45,2024-12-13
2567,CA-2020-155747,2020-06-14,407,0.4,2024-12-13
2568,CA-2020-155845,2020-08-12,160,0.2,2024-12-13
2569,CA-2020-155978,2020-08-01,763,0.1,2024-12-13
2570,CA-2020-155992,2020-10-01,131,0,2024-12-13
2571,CA-2020-156139,2020-12-31,101,0.2,2024-12-13
2572,CA-2020-156251,2020-08-13,762,0,2024-12-13
2573,CA-2020-156265,2020-08-02,81,0.2,2024-12-13
2574,CA-2020-156300,2020-12-29,740,0,2024-12-13
2575,CA-2020-156503,2020-10-14,556,0.2,2024-12-13
2576,CA-2020-156573,2020-05-29,622,0.37,2024-12-13
2577,CA-2020-156685,2020-07-08,671,0.2,2024-12-13
2578,CA-2020-156748,2020-11-30,109,0,2024-12-13
2579,CA-2020-156811,2020-10-27,100,0.1,2024-12-13
2580,CA-2020-157000,2020-07-16,41,0.2,2024-12-13
2581,CA-2020-157161,2020-07-16,350,0,2024-12-13
2582,CA-2020-157217,2020-07-19,746,0.1,2024-12-13
2583,CA-2020-157245,2020-05-19,459,0,2024-12-13
2584,CA-2020-157259,2020-12-24,392,0,2024-12-13
2585,CA-2020-157266,2020-05-26,736,0,2024-12-13
2586,CA-2020-157280,2020-11-05,481,0,2024-12-13
2587,CA-2020-157336,2020-12-01,697,0,2024-12-13
2588,CA-2020-157364,2020-11-19,478,0.2,2024-12-13
2589,CA-2020-157511,2020-09-18,721,0.23,2024-12-13
2590,CA-2020-157588,2020-07-14,50,0,2024-12-13
2591,CA-2020-157686,2020-10-01,72,0.2,2024-12-13
2592,CA-2020-157707,2020-10-10,136,0.37,2024-12-13
2593,CA-2020-157714,2020-09-26,176,0,2024-12-13
2594,CA-2020-157742,2020-12-29,435,0.2,2024-12-13
2595,CA-2020-157749,2020-06-04,435,0.41,2024-12-13
2596,CA-2020-157763,2020-07-18,429,0,2024-12-13
2597,CA-2020-157791,2020-12-23,121,0,2024-12-13
2598,CA-2020-157868,2020-12-23,490,0,2024-12-13
2599,CA-2020-158001,2020-08-23,400,0,2024-12-13
2600,CA-2020-158043,2020-01-31,377,0,2024-12-13
2601,CA-2020-158099,2020-09-03,597,0.55,2024-12-13
2602,CA-2020-158155,2020-05-02,258,0.05,2024-12-13
2603,CA-2020-158211,2020-01-04,102,0.45,2024-12-13
2604,CA-2020-158260,2020-11-04,134,0.2,2024-12-13
2605,CA-2020-158302,2020-12-08,344,0.2,2024-12-13
2606,CA-2020-158358,2020-03-04,268,0,2024-12-13
2607,CA-2020-158435,2020-05-17,27,0,2024-12-13
2608,CA-2020-158547,2020-05-30,396,0.2,2024-12-13
2609,CA-2020-158568,2020-08-29,624,0.4,2024-12-13
2610,CA-2020-158575,2020-11-18,667,0.2,2024-12-13
2611,CA-2020-158610,2020-09-19,150,0,2024-12-13
2612,CA-2020-158617,2020-09-22,15,0,2024-12-13
2613,CA-2020-158694,2020-11-10,36,0.03,2024-12-13
2614,CA-2020-158778,2020-09-05,193,0.25,2024-12-13
2615,CA-2020-158806,2020-01-07,570,0.4,2024-12-13
2616,CA-2020-158834,2020-03-13,774,0.2,2024-12-13
2617,CA-2020-158841,2020-02-02,684,0,2024-12-13
2618,CA-2020-158869,2020-08-06,35,0,2024-12-13
2619,CA-2020-158925,2020-10-24,400,0.2,2024-12-13
2620,CA-2020-159009,2020-09-23,232,0.2,2024-12-13
2621,CA-2020-159016,2020-03-10,428,0.1,2024-12-13
2622,CA-2020-159023,2020-11-03,578,0.7,2024-12-13
2623,CA-2020-159142,2020-04-04,498,0,2024-12-13
2624,CA-2020-159212,2020-11-01,437,0,2024-12-13
2625,CA-2020-159345,2020-06-17,336,0,2024-12-13
2626,CA-2020-159373,2020-03-13,478,0.43,2024-12-13
2627,CA-2020-159639,2020-11-27,587,0,2024-12-13
2628,CA-2020-159653,2020-05-22,363,0,2024-12-13
2629,CA-2020-159695,2020-04-05,305,0.2,2024-12-13
2630,CA-2020-159730,2020-09-17,695,0.2,2024-12-13
2631,CA-2020-159737,2020-09-03,174,0.8,2024-12-13
2632,CA-2020-159765,2020-05-09,750,0,2024-12-13
2633,CA-2020-159891,2020-01-31,83,0,2024-12-13
2634,CA-2020-159912,2020-08-29,295,0.45,2024-12-13
2635,CA-2020-159940,2020-07-07,81,0.33,2024-12-13
2636,CA-2020-159989,2020-12-09,250,0.2,2024-12-13
2637,CA-2020-160108,2020-12-08,27,0,2024-12-13
2638,CA-2020-160129,2020-11-23,474,0.2,2024-12-13
2639,CA-2020-160136,2020-11-03,595,0.2,2024-12-13
2640,CA-2020-160220,2020-10-20,410,0,2024-12-13
2641,CA-2020-160234,2020-06-26,591,0,2024-12-13
2642,CA-2020-160241,2020-11-29,237,0.6,2024-12-13
2643,CA-2020-160304,2020-01-02,92,0,2024-12-13
2644,CA-2020-160395,2020-12-31,434,0.1,2024-12-13
2645,CA-2020-160479,2020-09-15,34,0,2024-12-13
2646,CA-2020-160486,2020-12-30,263,0.2,2024-12-13
2647,CA-2020-160500,2020-05-05,225,0.2,2024-12-13
2648,CA-2020-160535,2020-11-25,99,0,2024-12-13
2649,CA-2020-160598,2020-08-26,723,0.2,2024-12-13
2650,CA-2020-160717,2020-06-06,498,0.13,2024-12-13
2651,CA-2020-160745,2020-12-11,51,0.07,2024-12-13
2652,CA-2020-160815,2020-09-05,760,0,2024-12-13
2653,CA-2020-160941,2020-07-21,211,0,2024-12-13
2654,CA-2020-161025,2020-12-03,304,0,2024-12-13
2655,CA-2020-161095,2020-06-28,177,0.2,2024-12-13
2656,CA-2020-161158,2020-05-09,610,0,2024-12-13
2657,CA-2020-161207,2020-08-29,6,0,2024-12-13
2658,CA-2020-161361,2020-03-26,545,0.1,2024-12-13
2659,CA-2020-161389,2020-12-05,339,0.2,2024-12-13
2660,CA-2020-161473,2020-04-01,733,0.07,2024-12-13
2661,CA-2020-161543,2020-05-10,634,0,2024-12-13
2662,CA-2020-161662,2020-02-07,77,0.2,2024-12-13
2663,CA-2020-161669,2020-11-07,272,0.1,2024-12-13
2664,CA-2020-161676,2020-07-18,400,0.2,2024-12-13
2665,CA-2020-161746,2020-10-21,174,0.05,2024-12-13
2666,CA-2020-161781,2020-09-29,129,0,2024-12-13
2667,CA-2020-161816,2020-04-28,554,0.2,2024-12-13
2668,CA-2020-161907,2020-04-05,373,0.3,2024-12-13
2669,CA-2020-161928,2020-06-27,15,0.2,2024-12-13
2670,CA-2020-162082,2020-03-14,408,0.24,2024-12-13
2671,CA-2020-162110,2020-07-18,572,0.2,2024-12-13
2672,CA-2020-162138,2020-04-23,303,0.1,2024-12-13
2673,CA-2020-162159,2020-09-16,169,0,2024-12-13
2674,CA-2020-162187,2020-12-11,577,0.26,2024-12-13
2675,CA-2020-162222,2020-04-03,713,0.2,2024-12-13
2676,CA-2020-162236,2020-11-04,277,0.27,2024-12-13
2677,CA-2020-162313,2020-11-27,776,0.1,2024-12-13
2678,CA-2020-162348,2020-11-10,83,0,2024-12-13
2679,CA-2020-162355,2020-06-30,590,0,2024-12-13
2680,CA-2020-162383,2020-09-05,496,0.57,2024-12-13
2681,CA-2020-162390,2020-12-06,232,0.2,2024-12-13
2682,CA-2020-162404,2020-07-23,562,0.8,2024-12-13
2683,CA-2020-162614,2020-10-07,735,0.2,2024-12-13
2684,CA-2020-162726,2020-12-27,543,0.2,2024-12-13
2685,CA-2020-162733,2020-05-11,770,0,2024-12-13
2686,CA-2020-162747,2020-03-20,28,0,2024-12-13
2687,CA-2020-162901,2020-03-28,52,0,2024-12-13
2688,CA-2020-162943,2020-07-24,190,0.1,2024-12-13
2689,CA-2020-163048,2020-02-08,511,0.3,2024-12-13
2690,CA-2020-163153,2020-03-21,224,0.25,2024-12-13
2691,CA-2020-163167,2020-11-28,640,0,2024-12-13
2692,CA-2020-163174,2020-08-26,789,0,2024-12-13
2693,CA-2020-163202,2020-09-27,93,0.7,2024-12-13
2694,CA-2020-163216,2020-10-07,62,0.2,2024-12-13
2695,CA-2020-163328,2020-11-04,759,0.2,2024-12-13
2696,CA-2020-163384,2020-11-10,133,0.1,2024-12-13
2697,CA-2020-163398,2020-05-03,127,0.6,2024-12-13
2698,CA-2020-163573,2020-11-24,13,0.2,2024-12-13
2699,CA-2020-163594,2020-04-12,360,0.13,2024-12-13
2700,CA-2020-163636,2020-12-05,535,0.2,2024-12-13
2701,CA-2020-163755,2020-11-04,57,0,2024-12-13
2702,CA-2020-163776,2020-07-19,410,0,2024-12-13
2703,CA-2020-163804,2020-12-02,194,0,2024-12-13
2704,CA-2020-163937,2020-01-10,343,0,2024-12-13
2705,CA-2020-163951,2020-12-30,146,0.2,2024-12-13
2706,CA-2020-163972,2020-10-17,507,0.15,2024-12-13
2707,CA-2020-163986,2020-09-03,374,0,2024-12-13
2708,CA-2020-164035,2020-06-12,170,0.2,2024-12-13
2709,CA-2020-164091,2020-09-17,448,0,2024-12-13
2710,CA-2020-164154,2020-09-11,579,0.45,2024-12-13
2711,CA-2020-164350,2020-09-10,143,0.2,2024-12-13
2712,CA-2020-164399,2020-11-12,243,0.2,2024-12-13
2713,CA-2020-164483,2020-01-30,363,0.2,2024-12-13
2714,CA-2020-164490,2020-09-05,720,0.2,2024-12-13
2715,CA-2020-164511,2020-11-19,210,0.07,2024-12-13
2716,CA-2020-164574,2020-07-29,645,0.45,2024-12-13
2717,CA-2020-164637,2020-03-04,631,0,2024-12-13
2718,CA-2020-164672,2020-05-08,295,0,2024-12-13
2719,CA-2020-164735,2020-04-14,738,0,2024-12-13
2720,CA-2020-164770,2020-12-02,550,0.26,2024-12-13
2721,CA-2020-164784,2020-05-01,321,0.43,2024-12-13
2722,CA-2020-164889,2020-06-03,167,0.2,2024-12-13
2723,CA-2020-164896,2020-11-07,611,0,2024-12-13
2724,CA-2020-164924,2020-07-10,246,0.7,2024-12-13
2725,CA-2020-164938,2020-02-11,586,0,2024-12-13
2726,CA-2020-165015,2020-02-25,74,0.2,2024-12-13
2727,CA-2020-165148,2020-10-22,601,0,2024-12-13
2728,CA-2020-165169,2020-06-05,386,0,2024-12-13
2729,CA-2020-165218,2020-03-05,662,0.2,2024-12-13
2730,CA-2020-165316,2020-07-23,341,0.3,2024-12-13
2731,CA-2020-165330,2020-12-11,788,0.11,2024-12-13
2732,CA-2020-165470,2020-11-25,326,0.2,2024-12-13
2733,CA-2020-165484,2020-10-23,327,0.4,2024-12-13
2734,CA-2020-165561,2020-11-24,168,0,2024-12-13
2735,CA-2020-165673,2020-05-15,529,0.2,2024-12-13
2736,CA-2020-165820,2020-09-26,245,0,2024-12-13
2737,CA-2020-165827,2020-11-04,501,0.2,2024-12-13
2738,CA-2020-165848,2020-06-04,275,0.05,2024-12-13
2739,CA-2020-165918,2020-09-10,75,0.1,2024-12-13
2740,CA-2020-165995,2020-08-30,88,0.1,2024-12-13
2741,CA-2020-166163,2020-08-15,187,0.1,2024-12-13
2742,CA-2020-166226,2020-11-18,746,0.1,2024-12-13
2743,CA-2020-166240,2020-06-24,206,0.8,2024-12-13
2744,CA-2020-166275,2020-10-24,717,0,2024-12-13
2745,CA-2020-166282,2020-04-16,598,0.2,2024-12-13
2746,CA-2020-166373,2020-10-21,364,0.2,2024-12-13
2747,CA-2020-166380,2020-05-30,248,0,2024-12-13
2748,CA-2020-166429,2020-09-02,748,0,2024-12-13
2749,CA-2020-166443,2020-11-04,463,0,2024-12-13
2750,CA-2020-166485,2020-02-20,32,0.2,2024-12-13
2751,CA-2020-166618,2020-11-14,231,0,2024-12-13
2752,CA-2020-166625,2020-04-14,393,0,2024-12-13
2753,CA-2020-166653,2020-09-22,573,0.2,2024-12-13
2754,CA-2020-166674,2020-04-01,622,0,2024-12-13
2755,CA-2020-166772,2020-09-20,326,0,2024-12-13
2756,CA-2020-166912,2020-01-15,76,0,2024-12-13
2757,CA-2020-167115,2020-04-04,263,0.2,2024-12-13
2758,CA-2020-167241,2020-08-15,68,0.05,2024-12-13
2759,CA-2020-167290,2020-10-30,360,0,2024-12-13
2760,CA-2020-167416,2020-05-12,393,0,2024-12-13
2761,CA-2020-167507,2020-12-22,664,0.37,2024-12-13
2762,CA-2020-167556,2020-03-29,390,0.1,2024-12-13
2763,CA-2020-167584,2020-08-12,451,0,2024-12-13
2764,CA-2020-167605,2020-04-28,625,0.6,2024-12-13
2765,CA-2020-167682,2020-04-03,793,0,2024-12-13
2766,CA-2020-167759,2020-03-03,137,0,2024-12-13
2767,CA-2020-167983,2020-08-21,653,0.2,2024-12-13
2768,CA-2020-168032,2020-01-30,204,0.5,2024-12-13
2769,CA-2020-168046,2020-01-25,350,0.15,2024-12-13
2770,CA-2020-168081,2020-04-24,122,0.2,2024-12-13
2771,CA-2020-168354,2020-09-19,644,0,2024-12-13
2772,CA-2020-168361,2020-06-21,419,0.8,2024-12-13
2773,CA-2020-168536,2020-12-20,681,0,2024-12-13
2774,CA-2020-168543,2020-07-03,216,0,2024-12-13
2775,CA-2020-168557,2020-09-19,284,0.2,2024-12-13
2776,CA-2020-168753,2020-05-29,648,0,2024-12-13
2777,CA-2020-168774,2020-09-04,655,0,2024-12-13
2778,CA-2020-168830,2020-11-07,520,0,2024-12-13
2779,CA-2020-168844,2020-05-31,570,0.1,2024-12-13
2780,CA-2020-168893,2020-11-03,45,0,2024-12-13
2781,CA-2020-168921,2020-10-20,23,0.2,2024-12-13
2782,CA-2020-168956,2020-02-16,246,0.38,2024-12-13
2783,CA-2020-169026,2020-08-08,163,0,2024-12-13
2784,CA-2020-169103,2020-03-08,792,0.2,2024-12-13
2785,CA-2020-169166,2020-05-09,717,0,2024-12-13
2786,CA-2020-169194,2020-06-20,462,0,2024-12-13
2787,CA-2020-169215,2020-07-14,639,0,2024-12-13
2788,CA-2020-169334,2020-10-21,314,0.2,2024-12-13
2789,CA-2020-169663,2020-03-10,644,0.1,2024-12-13
2790,CA-2020-169670,2020-12-25,356,0.1,2024-12-13
2791,CA-2020-169824,2020-12-12,577,0,2024-12-13
2792,CA-2020-169838,2020-11-25,66,0,2024-12-13
2793,CA-2020-169887,2020-10-22,538,0,2024-12-13
2794,CA-2020-169922,2020-06-11,552,0.73,2024-12-13
2795,CA-2020-169943,2020-05-19,96,0.04,2024-12-13
2796,CA-2020-169957,2020-09-26,705,0,2024-12-13
2797,CA-2020-169971,2020-09-04,337,0.2,2024-12-13
2798,CA-2021-100013,2021-11-06,792,0,2024-12-13
2799,CA-2021-100055,2021-05-28,497,0,2024-12-13
2800,CA-2021-100097,2021-11-26,529,0,2024-12-13
2801,CA-2021-100111,2021-09-20,721,0.04,2024-12-13
2802,CA-2021-100160,2021-09-07,126,0.2,2024-12-13
2803,CA-2021-100223,2021-07-05,472,0.52,2024-12-13
2804,CA-2021-100230,2021-12-11,2,0.07,2024-12-13
2805,CA-2021-100237,2021-10-15,723,0,2024-12-13
2806,CA-2021-100314,2021-09-29,58,0.27,2024-12-13
2807,CA-2021-100335,2021-09-07,563,0.2,2024-12-13
2808,CA-2021-100356,2021-10-21,711,0.8,2024-12-13
2809,CA-2021-100384,2021-06-24,566,0,2024-12-13
2810,CA-2021-100412,2021-12-22,712,0,2024-12-13
2811,CA-2021-100426,2021-06-04,200,0,2024-12-13
2812,CA-2021-100433,2021-08-11,695,0,2024-12-13
2813,CA-2021-100524,2021-03-31,157,0,2024-12-13
2814,CA-2021-100580,2021-08-13,518,0.2,2024-12-13
2815,CA-2021-100601,2021-11-16,378,0,2024-12-13
2816,CA-2021-100615,2021-04-20,696,0.37,2024-12-13
2817,CA-2021-100622,2021-11-03,214,0.32,2024-12-13
2818,CA-2021-100636,2021-06-26,229,0,2024-12-13
2819,CA-2021-100650,2021-06-29,216,0,2024-12-13
2820,CA-2021-100748,2021-05-13,628,0,2024-12-13
2821,CA-2021-100783,2021-09-04,383,0.2,2024-12-13
2822,CA-2021-100811,2021-11-21,134,0.2,2024-12-13
2823,CA-2021-100825,2021-09-09,425,0,2024-12-13
2824,CA-2021-100902,2021-11-17,150,0.2,2024-12-13
2825,CA-2021-100951,2021-06-09,558,0.2,2024-12-13
2826,CA-2021-101014,2021-08-29,661,0,2024-12-13
2827,CA-2021-101042,2021-11-19,7,0,2024-12-13
2828,CA-2021-101049,2021-06-21,56,0.45,2024-12-13
2829,CA-2021-101077,2021-03-25,199,0.2,2024-12-13
2830,CA-2021-101182,2021-09-04,417,0.1,2024-12-13
2831,CA-2021-101210,2021-08-25,244,0.2,2024-12-13
2832,CA-2021-101245,2021-11-27,480,0,2024-12-13
2833,CA-2021-101273,2021-08-27,719,0.2,2024-12-13
2834,CA-2021-101308,2021-10-02,283,0.1,2024-12-13
2835,CA-2021-101322,2021-12-28,367,0.2,2024-12-13
2836,CA-2021-101434,2021-06-20,760,0,2024-12-13
2837,CA-2021-101483,2021-07-29,25,0.2,2024-12-13
2838,CA-2021-101574,2021-09-28,74,0,2024-12-13
2839,CA-2021-101581,2021-10-22,242,0.5,2024-12-13
2840,CA-2021-101637,2021-03-24,14,0.2,2024-12-13
2841,CA-2021-101665,2021-11-25,775,0,2024-12-13
2842,CA-2021-101700,2021-04-23,706,0.2,2024-12-13
2843,CA-2021-101728,2021-08-19,676,0.8,2024-12-13
2844,CA-2021-101749,2021-10-03,52,0.2,2024-12-13
2845,CA-2021-101798,2021-12-11,546,0.1,2024-12-13
2846,CA-2021-101805,2021-12-01,692,0.07,2024-12-13
2847,CA-2021-101945,2021-11-24,312,0.2,2024-12-13
2848,CA-2021-101959,2021-02-28,199,0,2024-12-13
2849,CA-2021-102099,2021-12-18,276,0,2024-12-13
2850,CA-2021-102155,2021-07-13,657,0,2024-12-13
2851,CA-2021-102197,2021-12-20,215,0.07,2024-12-13
2852,CA-2021-102204,2021-05-01,147,0.28,2024-12-13
2853,CA-2021-102218,2021-09-02,482,0.2,2024-12-13
2854,CA-2021-102267,2021-11-30,681,0.2,2024-12-13
2855,CA-2021-102309,2021-09-23,230,0,2024-12-13
2856,CA-2021-102337,2021-06-13,683,0.23,2024-12-13
2857,CA-2021-102379,2021-12-02,66,0.13,2024-12-13
2858,CA-2021-102407,2021-12-09,59,0.07,2024-12-13
2859,CA-2021-102414,2021-05-15,340,0.37,2024-12-13
2860,CA-2021-102519,2021-11-27,93,0,2024-12-13
2861,CA-2021-102554,2021-06-11,442,0,2024-12-13
2862,CA-2021-102610,2021-11-04,123,0.33,2024-12-13
2863,CA-2021-102659,2021-12-09,482,0,2024-12-13
2864,CA-2021-102729,2021-10-26,84,0.2,2024-12-13
2865,CA-2021-102736,2021-09-05,469,0.2,2024-12-13
2866,CA-2021-102750,2021-09-04,308,0.2,2024-12-13
2867,CA-2021-102771,2021-03-31,229,0,2024-12-13
2868,CA-2021-102820,2021-05-07,174,0.2,2024-12-13
2869,CA-2021-102834,2021-03-09,480,0,2024-12-13
2870,CA-2021-102925,2021-11-05,141,0.11,2024-12-13
2871,CA-2021-102946,2021-06-30,783,0.2,2024-12-13
2872,CA-2021-102967,2021-09-22,507,0,2024-12-13
2873,CA-2021-102974,2021-09-19,232,0,2024-12-13
2874,CA-2021-103009,2021-11-03,595,0,2024-12-13
2875,CA-2021-103065,2021-10-20,612,0.2,2024-12-13
2876,CA-2021-103156,2021-11-23,747,0.2,2024-12-13
2877,CA-2021-103212,2021-10-13,515,0,2024-12-13
2878,CA-2021-103352,2021-11-27,654,0.1,2024-12-13
2879,CA-2021-103380,2021-11-21,80,0.04,2024-12-13
